"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"PSA PRG","PSA","","13.5","12/12/2024","","","0.320000","5.05%","25.870000","21.110000","20.860000","-0.250000","-5.010000","21.350000","22.710000","-2.280000","-8.140000","19.990000","25.000000","19.990000","25.060000","20.000000","20.610000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRH","PSA","","13.5","12/12/2024","","","0.350000","5.60%","26.960000","22.760000","22.800000","0.040000","-4.160000","23.360000","24.390000","-2.380000","-6.510000","20.850000","25.700000","20.850000","26.100000","20.000000","22.530000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRI","PSA","","13.5","12/12/2024","","","0.300000","4.88%","25.800000","19.440000","19.670000","0.230000","-6.130000","20.330000","21.650000","-3.250000","-9.160000","19.080000","23.720000","19.080000","23.940000","20.000000","19.440000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRJ","PSA","","13.5","12/12/2024","","","0.290000","4.70%","25.080000","18.250000","18.930000","0.680000","-6.150000","19.530000","20.740000","-3.080000","-8.720000","18.330000","23.210000","17.940000","23.210000","20.000000","18.700000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRK","PSA","","13.5","12/12/2024","","","0.300000","4.75%","25.800000","18.400000","19.310000","0.910000","-6.490000","19.750000","20.930000","-2.250000","-7.740000","18.570000","23.210000","18.160000","23.210000","20.000000","19.080000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRL","PSA","","13.5","12/12/2024","","","0.290000","4.63%","24.840000","18.170000","18.860000","0.690000","-5.980000","19.310000","20.430000","-2.350000","-7.700000","17.520000","22.890000","17.520000","22.890000","20.000000","18.630000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRM","PSA","","13.5","12/12/2024","","","0.260000","4.13%","22.790000","16.050000","16.850000","0.800000","-5.940000","17.310000","18.410000","-2.680000","-8.460000","16.280000","20.790000","15.820000","20.790000","20.000000","16.650000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRN","PSA","","13.5","12/12/2024","","","0.240000","3.88%","21.020000","15.120000","15.760000","0.640000","-5.260000","16.210000","17.140000","-2.760000","-8.080000","15.360000","19.230000","14.900000","19.230000","20.000000","15.570000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRO","PSA","","13.5","12/12/2024","11/17/2025","","0.240000","3.90%","20.290000","15.530000","15.900000","0.370000","-4.390000","16.290000","17.210000","-2.420000","-7.630000","15.400000","19.130000","15.100000","19.140000","20.000000","15.710000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRP","PSA","","13.5","12/12/2024","","","0.250000","4.00%","20.880000","15.540000","16.100000","0.560000","-4.780000","16.680000","17.710000","-3.460000","-9.080000","15.390000","19.990000","15.370000","19.990000","20.000000","15.910000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRQ","PSA","","13.5","12/12/2024","","","0.250000","3.95%","20.840000","15.310000","15.890000","0.580000","-4.950000","16.390000","17.410000","-3.050000","-8.720000","15.430000","19.470000","15.170000","19.470000","20.000000","15.700000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRR","PSA","","13.5","12/12/2024","","","0.250000","4.00%","20.780000","15.590000","16.120000","0.530000","-4.660000","16.640000","17.770000","-3.110000","-9.260000","15.680000","20.160000","15.380000","20.160000","20.000000","15.930000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSA PRS","PSA","","13.5","12/12/2024","","","0.260000","4.10%","21.150000","15.830000","16.540000","0.710000","-4.610000","17.040000","18.170000","-2.950000","-9.000000","14.180000","20.470000","14.180000","20.470000","20.000000","16.340000","309.460000","256.600000","369.990000","335.850000","297.430000","181.760000","421.760000","54.290000","13.500000","226.420000","171.220000","0.702575","-0.266265","0.206002","-0.163599","-0.078577","0.040446","0.366752","0.807382","66.205986","66.036134","26.480125","75.276089","-1.067387","1.658514","71.694907","54.982881","64.783539","91.363251","65.985044","38.920985","46.774369","68.793041","31.135134","18.047345","-0.163599","-0.266265","0.206002","0.702575","0.702575","17.826422","0.206002","23.069382","70.656111","0.040446","-0.078577","-0.038130","77.686400","65.350000","73.043263","60.908612","77.959846","64.758366","86.237287","53.071591","72.669281","<1B USD"
"PSEC PRA","PSEC","","9","10/16/2024","7/19/2026","","0.330000","5.35%","19.550000","15.210000","17.300000","2.090000","-2.250000","16.320000","17.670000","6.020000","-2.090000","14.580000","21.540000","14.040000","21.540000","53.000000","17.160000","3.680000","3.390000","5.720000","4.650000","4.450000","3.390000","9.250000","1.660000","9.000000","6.520000","4.800000","0.085546","-0.602162","0.085546","-0.356643","-0.208602","-0.173034","-0.435583","-0.233333","16.843658","35.805405","16.843658","57.902098","-4.444606","-3.811315","18.664198","11.159545","2.154254","46.938864","2.625032","10.673110","23.474565","30.438779","8.845022","4.459997","-0.356643","-0.602162","0.085546","0.085546","0.085546","10.592581","0.085546","13.863131","46.853752","-0.173034","-0.208602","-0.381636","41.650000","20.800000","40.082076","27.207135","35.377026","27.597379","37.324662","32.528430","39.079033","<1B USD"
"REGCO","REG","","NR","10/16/2024","","","0.370000","5.88%","","21.850000","22.770000","0.920000","","22.470000","22.720000","1.330000","0.200000","21.430000","24.700000","21.200000","24.900000","53.000000","22.620000","74.050000","58.190000","78.190000","74.460000","73.440000","33.290000","78.780000","13.520000","","63.800000","35.300000","1.224392","-0.060041","0.272555","-0.052948","-0.005506","0.008306","0.160658","1.097734","90.000000","84.596344","31.804434","85.234685","0.830510","0.835007","57.114197","67.831929","73.213649","6.669601","71.394489","92.186467","59.868170","63.018636","25.006503","22.031170","-0.052948","-0.060041","0.272555","1.224392","1.224392","23.944026","0.272555","28.155990","84.915514","0.008306","-0.005506","0.002800","61.496000","","","41.088144","52.916094","39.766294","53.341824","64.616241","67.612120","<1B USD"
"REGCP","REG","","NR","10/16/2024","","","0.390000","6.25%","","23.100000","23.320000","0.220000","","23.470000","23.730000","-0.640000","-1.740000","21.880000","25.630000","21.880000","25.630000","53.000000","23.160000","74.050000","58.190000","78.190000","74.460000","73.440000","33.290000","78.780000","13.520000","","63.800000","35.300000","1.224392","-0.060041","0.272555","-0.052948","-0.005506","0.008306","0.160658","1.097734","90.000000","84.596344","31.804434","85.234685","0.830510","0.835007","57.114197","67.831929","73.213649","6.669601","71.394489","92.186467","59.868170","63.018636","25.006503","22.031170","-0.052948","-0.060041","0.272555","1.224392","1.224392","23.944026","0.272555","28.155990","84.915514","0.008306","-0.005506","0.002800","61.496000","","","41.088144","52.916094","39.766294","53.341824","64.616241","67.612120","<1B USD"
"REXR PRB","REXR","","NR","12/13/2024","","","0.370000","5.88%","25.390000","21.160000","23.030000","1.870000","-2.360000","23.100000","22.760000","-0.300000","1.180000","22.210000","24.570000","20.600000","24.570000","21.000000","22.750000","35.590000","29.680000","52.610000","41.970000","40.890000","29.680000","84.680000","8.420000","","50.180000","33.950000","0.199124","-0.579712","0.199124","-0.323513","-0.152013","-0.129616","-0.290753","0.048306","25.929919","37.825933","25.929919","60.883862","-2.974795","-2.698860","31.472189","21.391159","46.702431","49.908052","65.342780","16.408542","33.614953","38.239280","14.228536","7.632291","-0.323513","-0.579712","0.199124","0.199124","0.199124","11.924134","0.199124","22.543740","49.354898","-0.129616","-0.152013","-0.281629","56.840000","","","38.417726","49.541942","39.336166","52.775674","41.469090","45.910627","<1B USD"
"REXR PRC","REXR","","NR","11/15/2024","","","0.350000","5.63%","26.100000","20.050000","21.850000","1.800000","-4.250000","21.750000","21.950000","0.440000","-0.480000","20.130000","24.540000","19.710000","24.540000","83.000000","21.820000","35.590000","29.680000","52.610000","41.970000","40.890000","29.680000","84.680000","8.420000","","50.180000","33.950000","0.199124","-0.579712","0.199124","-0.323513","-0.152013","-0.129616","-0.290753","0.048306","25.929919","37.825933","25.929919","60.883862","-2.974795","-2.698860","31.472189","21.391159","46.702431","49.908052","65.342780","16.408542","33.614953","38.239280","14.228536","7.632291","-0.323513","-0.579712","0.199124","0.199124","0.199124","11.924134","0.199124","22.543740","49.354898","-0.129616","-0.152013","-0.281629","56.840000","","","38.417726","49.541942","39.336166","52.775674","41.469090","45.910627","<1B USD"
